STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,DLY-CLDD-BASE45,Completeness Flag,DLY-CLDD-BASE50,Completeness Flag,DLY-CLDD-BASE55,Completeness Flag,DLY-CLDD-BASE57,Completeness Flag,DLY-CLDD-BASE60,Completeness Flag,DLY-CLDD-NORMAL,Completeness Flag,DLY-CLDD-BASE70,Completeness Flag,DLY-CLDD-BASE72,Completeness Flag,DLY-HTDD-BASE40,Completeness Flag,DLY-HTDD-BASE45,Completeness Flag,DLY-HTDD-BASE50,Completeness Flag,DLY-HTDD-BASE55,Completeness Flag,DLY-HTDD-BASE57,Completeness Flag,DLY-HTDD-BASE60,Completeness Flag,DLY-HTDD-NORMAL,Completeness Flag
GHCND:USW00004838,CHICAGO PALWAUKEE AIRPORT IL US,193.9,42.12083,-87.90472,20101226,-4321,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,11,R,14,R,17,R,18,R,19,R,22,R
GHCND:USW00004838,CHICAGO PALWAUKEE AIRPORT IL US,193.9,42.12083,-87.90472,20101227,-4321,R,-4321,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,11,R,14,R,17,R,18,R,19,R,22,R
GHCND:USW00004838,CHICAGO PALWAUKEE AIRPORT IL US,193.9,42.12083,-87.90472,20101228,-4321,R,-4321,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,11,R,14,R,17,R,18,R,19,R,22,R
GHCND:USW00004838,CHICAGO PALWAUKEE AIRPORT IL US,193.9,42.12083,-87.90472,20101229,-4321,R,-4321,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,11,R,14,R,17,R,18,R,19,R,22,R
GHCND:USW00004838,CHICAGO PALWAUKEE AIRPORT IL US,193.9,42.12083,-87.90472,20101230,-4321,R,-4321,R,0,R,0,R,0,R,0,R,0,R,0,R,8,R,11,R,14,R,17,R,18,R,19,R,22,R
GHCND:USW00004838,CHICAGO PALWAUKEE AIRPORT IL US,193.9,42.12083,-87.90472,20101231,-4321,R,-4321,R,0,R,0,R,0,R,0,R,0,R,0,R,9,R,11,R,14,R,17,R,18,R,19,R,22,R
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100101,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100102,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100103,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100107,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100108,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100109,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100110,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100111,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100112,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100113,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100114,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,9,S,12,S,15,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100115,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,9,S,12,S,15,S,18,S,19,S,21,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100116,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,9,S,12,S,15,S,18,S,19,S,21,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100117,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,0,S,9,S,12,S,15,S,18,S,19,S,21,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100118,-4321,S,0,S,0,S,0,S,0,S,0,S,0,S,0,S,9,S,12,S,15,S,18,S,19,S,21,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100119,-4321,S,0,S,0,S,0,S,0,S,0,S,0,S,0,S,9,S,12,S,15,S,18,S,19,S,21,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100120,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,0,S,9,S,12,S,15,S,18,S,19,S,21,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100121,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,0,S,9,S,12,S,15,S,18,S,19,S,21,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100122,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,0,S,9,S,12,S,15,S,18,S,19,S,21,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100123,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100124,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100125,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100126,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100127,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100128,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100129,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100130,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100131,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100201,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,20,S,23,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100202,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,0,S,9,S,12,S,14,S,17,S,18,S,19,S,22,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100203,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,9,S,11,S,14,S,17,S,18,S,19,S,22,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100204,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,8,S,11,S,14,S,17,S,18,S,19,S,22,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100205,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,8,S,11,S,14,S,17,S,18,S,19,S,22,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100206,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,8,S,11,S,14,S,17,S,18,S,19,S,22,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100207,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,8,S,11,S,14,S,17,S,18,S,19,S,22,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100208,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,8,S,11,S,13,S,16,S,17,S,19,S,22,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100209,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,8,S,11,S,13,S,16,S,17,S,19,S,22,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100210,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,8,S,11,S,13,S,16,S,17,S,19,S,22,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100211,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,8,S,11,S,13,S,16,S,17,S,19,S,22,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100212,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,8,S,10,S,13,S,16,S,17,S,18,S,21,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100213,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,0,S,7,S,10,S,13,S,16,S,17,S,18,S,21,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100214,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,7,S,10,S,13,S,16,S,17,S,18,S,21,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100215,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,7,S,10,S,12,S,15,S,16,S,18,S,21,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100216,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,7,S,9,S,12,S,15,S,16,S,18,S,21,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100217,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,7,S,9,S,12,S,15,S,16,S,18,S,21,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100218,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,7,S,9,S,12,S,14,S,16,S,17,S,20,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100219,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,7,S,9,S,12,S,14,S,16,S,17,S,20,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100220,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,6,S,9,S,12,S,14,S,16,S,17,S,20,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100221,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,0,S,6,S,9,S,12,S,14,S,15,S,17,S,19,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100222,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,6,S,8,S,11,S,14,S,15,S,17,S,19,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100223,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,6,S,8,S,11,S,14,S,15,S,17,S,19,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100224,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,6,S,8,S,11,S,13,S,14,S,16,S,19,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100225,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,0,S,6,S,8,S,11,S,13,S,14,S,16,S,19,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100226,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,6,S,8,S,11,S,13,S,14,S,16,S,19,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100227,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,5,S,8,S,11,S,13,S,14,S,16,S,18,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100228,1,S,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,5,S,8,S,10,S,13,S,14,S,16,S,18,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100301,1,S,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,5,S,7,S,10,S,13,S,14,S,16,S,18,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100302,1,S,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,5,S,7,S,10,S,12,S,13,S,15,S,18,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100303,1,S,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,4,S,7,S,9,S,12,S,13,S,15,S,18,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100304,1,S,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,4,S,7,S,9,S,12,S,13,S,14,S,17,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100305,1,S,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,4,S,7,S,9,S,12,S,13,S,14,S,17,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100306,1,S,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,4,S,7,S,9,S,12,S,13,S,14,S,17,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100307,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,4,S,6,S,9,S,12,S,12,S,14,S,17,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100308,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,4,S,6,S,9,S,11,S,12,S,14,S,17,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100309,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,4,S,6,S,8,S,11,S,12,S,14,S,17,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100310,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,4,S,6,S,8,S,11,S,12,S,13,S,16,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100311,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,3,S,6,S,8,S,11,S,12,S,13,S,16,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100312,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,3,S,6,S,8,S,11,S,12,S,13,S,16,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100313,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,3,S,5,S,8,S,10,S,11,S,13,S,16,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100314,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,3,S,5,S,7,S,10,S,11,S,13,S,16,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100315,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,3,S,5,S,7,S,10,S,11,S,12,S,15,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100316,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,3,S,4,S,7,S,9,S,11,S,12,S,15,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100317,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,3,S,4,S,7,S,9,S,11,S,12,S,15,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100318,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,2,S,4,S,7,S,9,S,10,S,12,S,14,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100319,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,2,S,4,S,7,S,9,S,10,S,12,S,14,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100320,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,0,S,2,S,4,S,6,S,9,S,10,S,12,S,14,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100321,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,2,S,4,S,6,S,9,S,10,S,11,S,14,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100322,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,2,S,4,S,6,S,8,S,9,S,11,S,14,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100323,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,2,S,4,S,6,S,8,S,9,S,11,S,14,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100324,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,2,S,3,S,6,S,8,S,9,S,11,S,13,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100325,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,2,S,3,S,6,S,8,S,9,S,11,S,13,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100326,1,S,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,2,S,3,S,6,S,8,S,9,S,11,S,13,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100327,2,S,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,2,S,3,S,5,S,8,S,9,S,10,S,13,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100328,2,S,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,2,S,3,S,5,S,7,S,8,S,10,S,13,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100329,2,S,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,0,S,2,S,3,S,5,S,7,S,8,S,10,S,13,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100330,2,S,1,S,1,S,1,S,-4321,S,-4321,S,-4321,S,0,S,1,S,3,S,5,S,7,S,8,S,9,S,12,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100331,2,S,1,S,1,S,1,S,-4321,S,-4321,S,-4321,S,0,S,1,S,3,S,4,S,7,S,8,S,9,S,12,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100401,2,S,1,S,1,S,1,S,-4321,S,-4321,S,-4321,S,0,S,1,S,3,S,4,S,7,S,8,S,9,S,12,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100402,2,S,1,S,1,S,1,S,-4321,S,-4321,S,-4321,S,0,S,1,S,3,S,4,S,7,S,8,S,9,S,12,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100403,2,S,1,S,1,S,1,S,-4321,S,-4321,S,-4321,S,0,S,1,S,2,S,4,S,7,S,7,S,9,S,12,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100404,2,S,1,S,1,S,1,S,-4321,S,-4321,S,-4321,S,0,S,1,S,2,S,4,S,6,S,7,S,9,S,11,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100405,2,S,1,S,1,S,1,S,-4321,S,-4321,S,-4321,S,0,S,1,S,2,S,4,S,6,S,7,S,8,S,11,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100406,2,S,1,S,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,1,S,2,S,4,S,6,S,7,S,8,S,11,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100407,2,S,1,S,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,1,S,2,S,3,S,6,S,7,S,8,S,11,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100408,2,S,1,S,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,1,S,2,S,3,S,6,S,7,S,8,S,11,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100409,2,S,1,S,1,S,1,S,-4321,S,-4321,S,-4321,S,-4321,S,1,S,2,S,3,S,6,S,6,S,8,S,11,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100410,3,S,1,S,1,S,1,S,1,S,-4321,S,-4321,S,-4321,S,1,S,2,S,3,S,5,S,6,S,8,S,10,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100411,3,S,2,S,1,S,1,S,1,S,-4321,S,-4321,S,-4321,S,1,S,2,S,3,S,5,S,6,S,7,S,10,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100412,3,S,2,S,1,S,1,S,1,S,-4321,S,-4321,S,-4321,S,1,S,2,S,3,S,5,S,6,S,7,S,10,S
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100413,3,S,2,S,1,S,1,S,1,S,-4321,S,-4321,S,-4321,S,1,S,1,S,3,S,4,S,6,S,7,S,9,S
